date,market,stock_no,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,foreign_total_buy,foreign_total_sell,foreign_total_net,investment_trust_buy,investment_trust_sell,investment_trust_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,dealer_total_buy,dealer_total_sell,dealer_total_net,overall_net
2025-11-11,TWSE,4560,強信-KY,58000,51000,7000,0,0,0,58000,51000,7000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,6000
2025-11-11,TWSE,2488,漢平,177000,169000,8000,0,0,0,177000,169000,8000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,6000
2025-11-11,TWSE,6906,現觀科,26000,19000,7000,0,0,0,26000,19000,7000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,6000
2025-11-11,TWSE,020029,元大ESG高股息N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,1000,6000,7000,1000,6000,6000
2025-11-11,TWSE,2702,華園,7000,1000,6000,0,0,0,7000,1000,6000,0,0,0,1000,1000,0,0,0,0,1000,1000,0,6000
2025-11-11,TWSE,3380,明泰,521000,428000,93000,0,0,0,521000,428000,93000,0,0,0,6000,94014,-88014,1372,1000,372,7372,95014,-87642,5358
2025-11-11,TWSE,6491,晶碩,146300,143000,3300,0,0,0,146300,143000,3300,0,0,0,2000,0,2000,0,0,0,2000,0,2000,5300
2025-11-11,TWSE,2033,佳大,9000,4000,5000,0,0,0,9000,4000,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000
2025-11-11,TWSE,00771,元大US高息特別股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,0,4024,4024,0,4024,4024
2025-11-11,TWSE,020034,元大IC設計N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1000,4000,5000,1000,4000,4000
2025-11-11,TWSE,2114,鑫永銓,6000,2000,4000,0,0,0,6000,2000,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
2025-11-11,TWSE,2028,威致,3000,1000,2000,0,0,0,3000,1000,2000,0,0,0,2000,0,2000,0,0,0,2000,0,2000,4000
2025-11-11,TWSE,1783,和康生,16000,12000,4000,0,0,0,16000,12000,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
2025-11-11,TWSE,2433,互盛電,4000,0,4000,0,0,0,4000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
2025-11-11,TWSE,1103,嘉泥,28000,22000,6000,0,0,0,28000,22000,6000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,4000
2025-11-11,TWSE,1256,鮮活果汁-KY,6000,2000,4000,0,0,0,6000,2000,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000
2025-11-11,TWSE,1506,正道,9000,3000,6000,0,0,0,9000,3000,6000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,4000
2025-11-11,TWSE,2496,卓越,3000,1000,2000,0,0,0,3000,1000,2000,0,0,0,2000,0,2000,0,0,0,2000,0,2000,4000
2025-11-11,TWSE,2432,倚天酷碁-創,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,4000,4000,0,4000,4000
2025-11-11,TWSE,3266,昇陽,7000,3000,4000,0,0,0,7000,3000,4000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,3000
2025-11-11,TWSE,2706,第一店,42000,38000,4000,0,0,0,42000,38000,4000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,3000
2025-11-11,TWSE,3054,立萬利,4000,1000,3000,0,0,0,4000,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,4935,茂林-KY,18000,15000,3000,0,0,0,18000,15000,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,1475,業旺,6000,3000,3000,0,0,0,6000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,1568,倉佑,80000,76000,4000,0,0,0,80000,76000,4000,0,0,0,2000,3000,-1000,0,0,0,2000,3000,-1000,3000
2025-11-11,TWSE,1732,毛寶,13000,10000,3000,0,0,0,13000,10000,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,1453,大將,3000,2000,1000,0,0,0,3000,2000,1000,0,0,0,3000,1000,2000,0,0,0,3000,1000,2000,3000
2025-11-11,TWSE,00775B,新光投等債15+,3000,0,3000,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,1418,東華,4000,1000,3000,0,0,0,4000,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,1731,美吾華,4000,0,4000,0,0,0,4000,0,4000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,3000
2025-11-11,TWSE,9905,大華,5000,0,5000,0,0,0,5000,0,5000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,3000
2025-11-11,TWSE,9931,欣高,3000,0,3000,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
2025-11-11,TWSE,5244,弘凱,47000,43000,4000,0,0,0,47000,43000,4000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,3000
2025-11-11,TWSE,6431,光麗-KY,5000,0,5000,0,0,0,5000,0,5000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,3000
2025-11-11,TWSE,00762,元大全球AI,37000,2000,35000,0,0,0,37000,2000,35000,0,0,0,0,0,0,67000,99543,-32543,67000,99543,-32543,2457
2025-11-11,TWSE,6933,AMAX-KY,93000,91000,2000,0,0,0,93000,91000,2000,0,0,0,4000,3553,447,0,0,0,4000,3553,447,2447
2025-11-11,TWSE,6277,宏正,14000,12000,2000,0,0,0,14000,12000,2000,0,0,0,0,0,0,425,0,425,425,0,425,2425
2025-11-11,TWSE,6671,三能-KY,3000,1000,2000,0,0,0,3000,1000,2000,0,0,0,0,0,0,1000,668,332,1000,668,332,2332
2025-11-11,TWSE,6645,金萬林-創,4000,2000,2000,0,0,0,4000,2000,2000,0,0,0,0,0,0,1000,1000,0,1000,1000,0,2000
2025-11-11,TWSE,3043,科風,25000,23000,2000,0,0,0,25000,23000,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
2025-11-11,TWSE,020037,元大金融高股息N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,2000,0,2000,2000
2025-11-11,TWSE,910861,神州-DR,2000,0,2000,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
2025-11-11,TWSE,00736,國泰新興市場,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,106000,107000,-1000,109000,107000,2000,2000
2025-11-11,TWSE,020038,元大ESG配息N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,2000,0,2000,2000
2025-11-11,TWSE,1459,聯發,3000,0,3000,0,0,0,3000,0,3000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,2000
2025-11-11,TWSE,1423,利華,2000,0,2000,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
2025-11-11,TWSE,1726,永記,2000,0,2000,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
2025-11-11,TWSE,2506,太設,13000,9000,4000,0,0,0,13000,9000,4000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,2000
2025-11-11,TWSE,1460,宏遠,11000,7000,4000,0,0,0,11000,7000,4000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,2000
2025-11-11,TWSE,1735,日勝化,3000,1000,2000,0,0,0,3000,1000,2000,0,0,0,0,75,-75,0,0,0,0,75,-75,1925
2025-11-11,TWSE,00956,中信日經高股息,60000,0,60000,0,0,0,60000,0,60000,0,0,0,0,0,0,251000,309128,-58128,251000,309128,-58128,1872
2025-11-11,TWSE,00657,國泰日經225,263,0,263,0,0,0,263,0,263,0,0,0,0,0,0,192114,190544,1570,192114,190544,1570,1833
2025-11-11,TWSE,3008,大立光,225249,211194,14055,0,0,0,225249,211194,14055,1340,2111,-771,0,100,-100,1799,13240,-11441,1799,13340,-11541,1743
2025-11-11,TWSE,0053,元大電子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,3513,1737,5250,3513,1737,1737
2025-11-11,TWSE,6197,佳必琪,270015,277000,-6985,0,0,0,270015,277000,-6985,0,0,0,9472,10086,-614,13070,3843,9227,22542,13929,8613,1628
2025-11-11,TWSE,6128,上福,6000,5000,1000,0,0,0,6000,5000,1000,0,0,0,1000,709,291,0,0,0,1000,709,291,1291
2025-11-11,TWSE,2616,山隆,2001,0,2001,0,0,0,2001,0,2001,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,1001
2025-11-11,TWSE,2701,萬企,14000,13000,1000,0,0,0,14000,13000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,2910,統領,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,2712,遠雄來,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,1530,亞崴,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,1439,雋揚,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,1465,偉全,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,2434,統懋,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,5546,永固-KY,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,6464,台數科,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,00681R,元大美債20反1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2000,1000,3000,2000,1000,1000
2025-11-11,TWSE,6924,榮惠-KY創,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,2000,2000,0,2000,2000,0,1000
2025-11-11,TWSE,9912,偉聯,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,8487,愛爾達-創,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,0,0,2000,2000,0,2000,2000,0,1000
2025-11-11,TWSE,6951,青新-創,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,020039,元大加權N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,1000
2025-11-11,TWSE,020036,元大金融配息N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000,0,1000,1000
2025-11-11,TWSE,1463,強盛新,40000,36000,4000,0,0,0,40000,36000,4000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,1000
2025-11-11,TWSE,1443,立益物流,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,1413,宏洲,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000
2025-11-11,TWSE,1906,寶隆,5000,3000,2000,0,0,0,5000,3000,2000,0,0,0,5000,6133,-1133,0,0,0,5000,6133,-1133,867
2025-11-11,TWSE,00702,國泰標普低波高息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,220,220,0,220,220
2025-11-11,TWSE,00668K,國泰美國道瓊+U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200,200,0,0
2025-11-11,TWSE,00657K,國泰日經225+U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200,200,0,0
2025-11-11,TWSE,00636K,國泰中國A50+U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200,200,0,0
2025-11-11,TWSE,020000,富邦特選蘋果N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,2000,2000,0,0
2025-11-11,TWSE,00851,台新全球AI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0
2025-11-11,TWSE,8488,吉源-KY,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,9926,新海,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,2012,春雨,3000,0,3000,0,0,0,3000,0,3000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,0
2025-11-11,TWSE,2248,華勝-KY,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,1456,怡華,4000,4000,0,0,0,0,4000,4000,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0
2025-11-11,TWSE,1454,台富,4000,2000,2000,0,0,0,4000,2000,2000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,0
2025-11-11,TWSE,1432,大魯閣,2000,1000,1000,0,0,0,2000,1000,1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0
2025-11-11,TWSE,1109,信大,4000,3000,1000,0,0,0,4000,3000,1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0
2025-11-11,TWSE,1521,大億,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,1535,中宇,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,2483,百容,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,3168,眾福科,1000,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,1315,達新,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0
2025-11-11,TWSE,6582,申豐,9000,9000,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,4930,燦星網,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,TWSE,1341,富林-KY,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0
2025-11-11,TWSE,1516,川飛,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0
2025-11-11,TWSE,00689R,國泰20年美債反1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2013,-13,2000,2013,-13,-13
2025-11-11,TWSE,006204,永豐臺灣加權,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1191,-734,457,1191,-734,-734
2025-11-11,TWSE,6790,永豐實,17000,16000,1000,0,0,0,17000,16000,1000,0,0,0,0,1000,-1000,0,783,-783,0,1783,-1783,-783
2025-11-11,TWSE,4994,傳奇,2000,1798,202,0,0,0,2000,1798,202,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-798
2025-11-11,TWSE,5538,東明-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-1000
2025-11-11,TWSE,6641,基士德-KY,0,2000,-2000,0,0,0,0,2000,-2000,0,0,0,1000,0,1000,0,0,0,1000,0,1000,-1000
2025-11-11,TWSE,7732,金興精密,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,006203,元大MSCI台灣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-1000,0,1000,-1000,-1000
2025-11-11,TWSE,8482,商億-KY,9000,10000,-1000,0,0,0,9000,10000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,8443,阿瘦,1000,2000,-1000,0,0,0,1000,2000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,01007T,兆豐國泰R2,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,01009T,王道圓滿R1,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,4581,光隆精密-KY,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,4426,利勤,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,3669,圓展,2000,3000,-1000,0,0,0,2000,3000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,2493,揚博,269000,270000,-1000,0,0,0,269000,270000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,2491,吉祥全,7000,2000,5000,0,0,0,7000,2000,5000,0,0,0,0,6000,-6000,0,0,0,0,6000,-6000,-1000
2025-11-11,TWSE,2923,鼎固-KY,1000,0,1000,0,0,0,1000,0,1000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-1000
2025-11-11,TWSE,1101B,台泥乙特,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-1000
2025-11-11,TWSE,1233,天仁,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,1441,大東,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-1000
2025-11-11,TWSE,1903,士紙,58000,57000,1000,0,0,0,58000,57000,1000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-1000
2025-11-11,TWSE,2373,震旦行,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,6807,峰源-KY,1000,2000,-1000,0,0,0,1000,2000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,9929,秋雨,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,2000,0,2000,0,0,0,2000,0,2000,-1000
2025-11-11,TWSE,911868,同方友友-DR,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-1000
2025-11-11,TWSE,00714,群益道瓊美國地產,107000,2000,105000,0,0,0,107000,2000,105000,0,0,0,0,0,0,105602,211698,-106096,105602,211698,-106096,-1096
2025-11-11,TWSE,4999,鑫禾,4000,5000,-1000,0,0,0,4000,5000,-1000,0,0,0,1000,1534,-534,0,0,0,1000,1534,-534,-1534
2025-11-11,TWSE,6115,鎰勝,8000,7000,1000,0,0,0,8000,7000,1000,0,0,0,0,2000,-2000,0,596,-596,0,2596,-2596,-1596
2025-11-11,TWSE,1339,昭輝,2000,2000,0,0,0,0,2000,2000,0,0,0,0,2000,3928,-1928,0,0,0,2000,3928,-1928,-1928
2025-11-11,TWSE,1410,南染,1000,2000,-1000,0,0,0,1000,2000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,1467,南緯,2000,4000,-2000,0,0,0,2000,4000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,1468,昶和,0,0,0,0,0,0,0,0,0,0,0,0,1000,3000,-2000,0,0,0,1000,3000,-2000,-2000
2025-11-11,TWSE,1235,興泰,1000,2000,-1000,0,0,0,1000,2000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,1324,地球,2000,4000,-2000,0,0,0,2000,4000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,1203,味王,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,1583,程泰,2000,5000,-3000,0,0,0,2000,5000,-3000,0,0,0,1000,0,1000,0,0,0,1000,0,1000,-2000
2025-11-11,TWSE,1725,元禎,4000,4000,0,0,0,0,4000,4000,0,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-2000
2025-11-11,TWSE,2115,六暉-KY,1000,3000,-2000,0,0,0,1000,3000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,2104,國際中橡,455000,455000,0,0,0,0,455000,455000,0,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-2000
2025-11-11,TWSE,2939,永邑-KY,0,2000,-2000,0,0,0,0,2000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,3164,景岳,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,5907,大洋-KY,11000,13000,-2000,0,0,0,11000,13000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,6201,亞弘電,1000,2000,-1000,0,0,0,1000,2000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,6666,羅麗芬-KY,1000,3000,-2000,0,0,0,1000,3000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,-2000
2025-11-11,TWSE,9944,新麗,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-2000
2025-11-11,TWSE,6581,鋼聯,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-2000
2025-11-11,TWSE,1110,東泥,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-2000
2025-11-11,TWSE,1730,花仙子,2000,2000,0,0,0,0,2000,2000,0,0,0,0,0,2000,-2000,4000,4000,0,4000,6000,-2000,-2000
2025-11-11,TWSE,4736,泰博,10748,12000,-1252,0,0,0,10748,12000,-1252,0,0,0,0,759,-759,0,0,0,0,759,-759,-2011
2025-11-11,TWSE,6655,科定,18000,20000,-2000,0,0,0,18000,20000,-2000,0,0,0,0,44,-44,0,0,0,0,44,-44,-2044
2025-11-11,TWSE,3004,豐達科,88000,51000,37000,0,0,0,88000,51000,37000,0,42000,-42000,0,1000,-1000,3869,14,3855,3869,1014,2855,-2145
2025-11-11,TWSE,2482,連宇,23000,25000,-2000,0,0,0,23000,25000,-2000,0,0,0,0,793,-793,0,0,0,0,793,-793,-2793
2025-11-11,TWSE,4106,雃博,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,2000,1924,76,0,0,0,2000,1924,76,-2924
2025-11-11,TWSE,8411,福貞-KY,7000,3000,4000,0,0,0,7000,3000,4000,0,0,0,0,7000,-7000,0,0,0,0,7000,-7000,-3000
2025-11-11,TWSE,6792,詠業,20000,23000,-3000,0,0,0,20000,23000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,-3000
2025-11-11,TWSE,2929,淘帝-KY,79000,82000,-3000,0,0,0,79000,82000,-3000,0,0,0,2000,2000,0,0,0,0,2000,2000,0,-3000
2025-11-11,TWSE,4807,日成-KY,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,-3000
2025-11-11,TWSE,4148,全宇生技-KY,0,2000,-2000,0,0,0,0,2000,-2000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-3000
2025-11-11,TWSE,2008,高興昌,2000,4000,-2000,0,0,0,2000,4000,-2000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-3000
2025-11-11,TWSE,2424,隴華,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,-3000
2025-11-11,TWSE,1752,南光,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,-3000
2025-11-11,TWSE,1541,錩泰,13000,16000,-3000,0,0,0,13000,16000,-3000,0,0,0,0,0,0,0,0,0,0,0,0,-3000
2025-11-11,TWSE,3679,新至陞,7000,7000,0,0,0,0,7000,7000,0,0,0,0,0,3227,-3227,0,0,0,0,3227,-3227,-3227
2025-11-11,TWSE,4190,佐登-KY,1000,4000,-3000,0,0,0,1000,4000,-3000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-4000
2025-11-11,TWSE,6658,聯策,71000,74000,-3000,0,0,0,71000,74000,-3000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-4000
2025-11-11,TWSE,6226,光鼎,6000,5000,1000,0,0,0,6000,5000,1000,0,0,0,0,5000,-5000,0,0,0,0,5000,-5000,-4000
2025-11-11,TWSE,4588,玖鼎電力,10000,14000,-4000,0,0,0,10000,14000,-4000,0,0,0,1000,1000,0,0,0,0,1000,1000,0,-4000
2025-11-11,TWSE,1457,宜進,1000,3000,-2000,0,0,0,1000,3000,-2000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-4000
2025-11-11,TWSE,2010,春源,211000,205000,6000,0,0,0,211000,205000,6000,0,0,0,0,10000,-10000,0,0,0,0,10000,-10000,-4000
2025-11-11,TWSE,6952,大武山,2000,3000,-1000,0,0,0,2000,3000,-1000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,-4000
2025-11-11,TWSE,6958,日盛台駿,2000,9000,-7000,0,0,0,2000,9000,-7000,0,0,0,3000,0,3000,0,0,0,3000,0,3000,-4000
2025-11-11,TWSE,00692,富邦公司治理,170,8000,-7830,0,0,0,170,8000,-7830,0,0,0,52000,0,52000,275672,324053,-48381,327672,324053,3619,-4211
2025-11-11,TWSE,2243,宏旭-KY,4000,7000,-3000,0,0,0,4000,7000,-3000,0,0,0,0,1330,-1330,0,0,0,0,1330,-1330,-4330
2025-11-11,TWSE,3705,永信,151000,155000,-4000,0,0,0,151000,155000,-4000,0,0,0,0,1000,-1000,8691,8032,659,8691,9032,-341,-4341
2025-11-11,TWSE,1805,寶徠,45000,50000,-5000,0,0,0,45000,50000,-5000,0,0,0,5000,4696,304,0,0,0,5000,4696,304,-4696
2025-11-11,TWSE,1615,大山,13000,18000,-5000,0,0,0,13000,18000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,-5000
2025-11-11,TWSE,1236,宏亞,8000,11000,-3000,0,0,0,8000,11000,-3000,0,0,0,0,2000,-2000,0,0,0,0,2000,-2000,-5000
2025-11-11,TWSE,1452,宏益,1000,3000,-2000,0,0,0,1000,3000,-2000,0,0,0,0,3000,-3000,0,0,0,0,3000,-3000,-5000
2025-11-11,TWSE,3652,精聯,0,4000,-4000,0,0,0,0,4000,-4000,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-5000
2025-11-11,TWSE,4440,宜新實業,8000,13000,-5000,0,0,0,8000,13000,-5000,0,0,0,0,0,0,0,0,0,0,0,0,-5000
2025-11-11,TWSE,5215,科嘉-KY,30000,36000,-6000,0,0,0,30000,36000,-6000,0,0,0,3000,2000,1000,0,0,0,3000,2000,1000,-5000
2025-11-11,TWSE,6969,成信實業*-創,1000,5000,-4000,0,0,0,1000,5000,-4000,0,0,0,0,1000,-1000,1000,1000,0,1000,2000,-1000,-5000
2025-11-11,TWSE,6988,威力暘-創,0,1000,-1000,0,0,0,0,1000,-1000,0,0,0,0,0,0,0,4000,-4000,0,4000,-4000,-5000
